user_id,order_id,skill_name,correct
8EWewH7,19233,Calculate unit rate,1
8EWewH7,19239,Calculate unit rate,1
8EWewH7,19248,Calculate unit rate,1
8EWewH7,19256,Calculate unit rate,0
8EWewH7,19270,Calculate unit rate,1
8EWewH7,19275,Calculate unit rate,0
8EWewH7,19288,Calculate part in proportion with fractions,0
8EWewH7,19301,Calculate part in proportion with fractions,1
8EWewH7,19314,Calculate total in proportion with fractions,1
8EWewH7,19326,Calculate part in proportion with fractions,0
8EWewH7,19338,Calculate total in proportion with fractions,1
8EWewH7,19350,Calculate part in proportion with fractions,1
8EWewH7,19361,Calculate part in proportion with fractions,1
8EWewH7,19374,Calculate total in proportion with fractions,0
8EWewH7,19386,Calculate total in proportion with fractions,0
8EWewH7,19399,Calculate total in proportion with fractions,1
8EWewH7,19411,Calculate part in proportion with fractions,1
8EWewH7,19423,Calculate total in proportion with fractions,0
8EWewH7,19436,Calculate total in proportion with fractions,1
8EWewH7,19448,Calculate part in proportion with fractions,1
BU25p0d,24040,Calculate unit rate,0
BU25p0d,24047,Calculate unit rate,1
JJGL4Ig,25466,Calculate unit rate,1
JJGL4Ig,25477,Calculate unit rate,0
JJGL4Ig,25488,Calculate unit rate,1
JJGL4Ig,25492,Calculate unit rate,1
JJGL4Ig,25502,Calculate unit rate,0
JJGL4Ig,25510,Calculate unit rate,0
JJGL4Ig,25521,Calculate unit rate,0
JJGL4Ig,25527,Calculate unit rate,1
JJGL4Ig,25536,Calculate unit rate,1
JJGL4Ig,25545,Calculate unit rate,0
JJGL4Ig,25553,Calculate unit rate,0
JJGL4Ig,25561,Calculate unit rate,1
JJGL4Ig,25575,Calculate part in proportion with fractions,1
JJGL4Ig,25589,Calculate total in proportion with fractions,0
JJGL4Ig,25603,Calculate total in proportion with fractions,0
JJGL4Ig,25616,Calculate total in proportion with fractions,0
JJGL4Ig,25629,Calculate part in proportion with fractions,1
JJGL4Ig,25642,Calculate part in proportion with fractions,0
JJGL4Ig,28463,Plot non-terminating improper fraction,0
JJGL4Ig,28464,Plot imperfect radical,1
JJGL4Ig,28466,Plot whole number,1
JJGL4Ig,28468,Plot terminating proper fraction,0
JJGL4Ig,28472,Plot terminating proper fraction,1
JJGL4Ig,28481,Plot non-terminating improper fraction,1
JJGL4Ig,28483,Plot decimal - thousandths,0
JJGL4Ig,28484,Plot pi,0
JJGL4Ig,28485,Plot terminating proper fraction,1
JJGL4Ig,28491,Plot imperfect radical,1
JJGL4Ig,28494,Plot whole number,1
JJGL4Ig,28501,Plot decimal - thousandths,1
JJGL4Ig,28502,Plot pi,1
JJGL4Ig,28506,Plot non-terminating improper fraction,1
S2M2j2W,30364,Calculate unit rate,1
S2M2j2W,30374,Calculate unit rate,0
S2M2j2W,30386,Calculate unit rate,1
S2M2j2W,30391,Calculate unit rate,1
S2M2j2W,30403,Calculate unit rate,0
S2M2j2W,30408,Calculate unit rate,1
S2M2j2W,30420,Calculate unit rate,0
S2M2j2W,30425,Calculate unit rate,1
S2M2j2W,30432,Calculate unit rate,0
S2M2j2W,30442,Calculate unit rate,1
S2M2j2W,30454,Calculate unit rate,0
S2M2j2W,30457,Calculate unit rate,1
S2M2j2W,30472,Calculate part in proportion with fractions,0
S2M2j2W,30485,Calculate part in proportion with fractions,0
S2M2j2W,30488,Calculate part in proportion with fractions,0
S2M2j2W,30501,Calculate total in proportion with fractions,0
S2M2j2W,30514,Calculate total in proportion with fractions,0
S2M2j2W,30528,Calculate total in proportion with fractions,0
S2M2j2W,30541,Calculate part in proportion with fractions,0
S2M2j2W,30554,Calculate part in proportion with fractions,0
S2M2j2W,30567,Calculate part in proportion with fractions,1
S2M2j2W,30579,Calculate total in proportion with fractions,1
S2M2j2W,30592,Calculate part in proportion with fractions,0
S2M2j2W,30605,Calculate total in proportion with fractions,0
S2M2j2W,30618,Calculate total in proportion with fractions,0
S2M2j2W,30631,Calculate total in proportion with fractions,0
S2M2j2W,30644,Calculate part in proportion with fractions,0
S2M2j2W,30657,Calculate total in proportion with fractions,0
S2M2j2W,30670,Calculate part in proportion with fractions,0
vL4lMaM,33212,Calculate unit rate,1
vL4lMaM,33218,Calculate unit rate,0
vL4lMaM,33229,Calculate unit rate,1
vL4lMaM,33233,Calculate unit rate,1
vL4lMaM,33248,Calculate unit rate,0
vL4lMaM,33252,Calculate unit rate,1
vL4lMaM,33264,Calculate part in proportion with fractions,1
vL4lMaM,33276,Calculate total in proportion with fractions,0
vL4lMaM,33290,Calculate total in proportion with fractions,0
vL4lMaM,33303,Calculate part in proportion with fractions,0
vL4lMaM,33318,Calculate total in proportion with fractions,0
vL4lMaM,33331,Calculate part in proportion with fractions,1
vL4lMaM,33344,Calculate part in proportion with fractions,1
vL4lMaM,33357,Calculate total in proportion with fractions,0
vL4lMaM,33370,Calculate total in proportion with fractions,0
vL4lMaM,33383,Calculate total in proportion with fractions,0
vL4lMaM,33394,Calculate part in proportion with fractions,0
vL4lMaM,33409,Calculate total in proportion with fractions,1
vL4lMaM,33423,Calculate part in proportion with fractions,1
vL4lMaM,33434,Calculate total in proportion with fractions,1
vL4lMaM,33448,Calculate total in proportion with fractions,0
vL4lMaM,33462,Calculate part in proportion with fractions,0
Y6120Vs,36626,Calculate unit rate,1
Y6120Vs,36630,Calculate unit rate,0
Y6120Vs,36646,Calculate unit rate,0
Y6120Vs,36649,Calculate unit rate,0
Y6120Vs,36665,Calculate unit rate,0
Y6120Vs,36666,Calculate unit rate,1
Y6120Vs,36678,Calculate unit rate,1
Y6120Vs,36682,Calculate unit rate,1
Y6120Vs,36695,Calculate unit rate,1
Y6120Vs,36699,Calculate unit rate,1
Y6120Vs,36712,Calculate part in proportion with fractions,1
Y6120Vs,36725,Calculate total in proportion with fractions,1
Y6120Vs,36737,Calculate part in proportion with fractions,1
Y6120Vs,36750,Calculate part in proportion with fractions,1
Y6120Vs,36759,Calculate total in proportion with fractions,0
Y6120Vs,36775,Calculate part in proportion with fractions,1
Y6120Vs,36785,Calculate total in proportion with fractions,0
Y6120Vs,36799,Calculate total in proportion with fractions,0
Y6120Vs,36811,Calculate total in proportion with fractions,1
Y6120Vs,36821,Calculate part in proportion with fractions,1
Y6120Vs,36833,Calculate total in proportion with fractions,1
Y6120Vs,36849,Calculate part in proportion with fractions,1
Y6120Vs,36857,Calculate part in proportion with fractions,1
Y6120Vs,36869,Calculate total in proportion with fractions,1
Y6120Vs,36885,Calculate part in proportion with fractions,1
Y6120Vs,36897,Calculate total in proportion with fractions,1
Y6120Vs,38899,Plot terminating proper fraction,0
Y6120Vs,38908,Plot whole number,1
Y6120Vs,38913,Plot terminating proper fraction,1
Y6120Vs,38915,Plot non-terminating improper fraction,1
Y6120Vs,38918,Plot imperfect radical,1
Y6120Vs,38922,Plot decimal - thousandths,0
Y6120Vs,38923,Plot pi,1
Y6120Vs,38926,Plot whole number,1
Y6120Vs,38930,Plot terminating proper fraction,1
Y6120Vs,38933,Plot decimal - thousandths,1
Y6120Vs,38943,Plot terminating proper fraction,0
Y6120Vs,38948,Plot terminating proper fraction,1
Y6120Vs,38949,Plot non-terminating improper fraction,1
Y6120Vs,38951,Plot imperfect radical,1
ZBj33oo,41206,Calculate unit rate,1
ZBj33oo,41210,Calculate unit rate,0
ZBj33oo,41223,Calculate unit rate,1
ZBj33oo,41227,Calculate unit rate,1
ZBj33oo,41236,Calculate unit rate,1
ZBj33oo,41244,Calculate unit rate,1
ZBj33oo,41253,Calculate unit rate,1
ZBj33oo,41264,Calculate unit rate,0
ZBj33oo,41271,Calculate unit rate,1
ZBj33oo,41279,Calculate unit rate,1
ZBj33oo,41294,Calculate unit rate,0
ZBj33oo,41295,Calculate unit rate,0
ZBj33oo,41310,Calculate unit rate,1
ZBj33oo,41313,Calculate unit rate,0
ZBj33oo,41328,Calculate part in proportion with fractions,0
ZBj33oo,41341,Calculate part in proportion with fractions,1
ZBj33oo,41354,Calculate total in proportion with fractions,1
ZBj33oo,41367,Calculate part in proportion with fractions,1
ZBj33oo,41380,Calculate total in proportion with fractions,1
ZBj33oo,41392,Calculate total in proportion with fractions,1
ZBj33oo,41404,Calculate part in proportion with fractions,1
ZBj33oo,41416,Calculate part in proportion with fractions,1
ZBj33oo,41428,Calculate total in proportion with fractions,1
ZBj33oo,41440,Calculate part in proportion with fractions,1
ZBj33oo,41452,Calculate total in proportion with fractions,1
ZBj33oo,41464,Calculate total in proportion with fractions,1
ZBj33oo,41476,Calculate part in proportion with fractions,1
ZBj33oo,41488,Calculate part in proportion with fractions,1
ZBj33oo,41500,Calculate part in proportion with fractions,1
ZBj33oo,41511,Calculate total in proportion with fractions,1
ZBj33oo,44401,Plot imperfect radical,0
ZBj33oo,44404,Plot decimal - thousandths,1
ZBj33oo,44412,Plot imperfect radical,0
ZBj33oo,44414,Plot whole number,1
ZBj33oo,44426,Plot non-terminating improper fraction,1
ZBj33oo,44429,Plot terminating proper fraction,1
ZBj33oo,44432,Plot whole number,1
ZBj33oo,44434,Plot pi,0
ZBj33oo,44438,Plot terminating proper fraction,0
ZBj33oo,44440,Plot terminating proper fraction,0
ZBj33oo,44447,Plot non-terminating improper fraction,0
ZBj33oo,44448,Plot terminating proper fraction,1
ZBj33oo,44450,Plot imperfect radical,1
ZBj33oo,44456,Plot non-terminating improper fraction,1
ZBj33oo,44463,Plot terminating proper fraction,1
ZBj33oo,44467,Plot imperfect radical,1
1T4w47X,46555,Calculate unit rate,1
1T4w47X,46561,Calculate unit rate,0
1T4w47X,46574,Calculate unit rate,0
1T4w47X,46578,Calculate unit rate,0
1T4w47X,46594,Calculate unit rate,0
1T4w47X,46596,Calculate unit rate,0
1T4w47X,46604,Calculate unit rate,1
1T4w47X,46611,Calculate unit rate,1
1T4w47X,46620,Calculate unit rate,1
1T4w47X,46628,Calculate unit rate,1
1T4w47X,46643,Calculate part in proportion with fractions,1
1T4w47X,46656,Calculate total in proportion with fractions,0
1T4w47X,46668,Calculate total in proportion with fractions,0
1T4w47X,46680,Calculate part in proportion with fractions,1
1T4w47X,46692,Calculate total in proportion with fractions,1
1T4w47X,46704,Calculate part in proportion with fractions,1
1T4w47X,46716,Calculate total in proportion with fractions,1
1T4w47X,46728,Calculate part in proportion with fractions,1
1T4w47X,46740,Calculate total in proportion with fractions,1
1T4w47X,46752,Calculate part in proportion with fractions,1
1T4w47X,46762,Calculate part in proportion with fractions,1
1T4w47X,46776,Calculate part in proportion with fractions,1
1T4w47X,46788,Calculate part in proportion with fractions,1
1T4w47X,46800,Calculate part in proportion with fractions,1
1T4w47X,46812,Calculate total in proportion with fractions,1
1T4w47X,46824,Calculate total in proportion with fractions,1
1T4w47X,49033,Plot imperfect radical,0
1T4w47X,49036,Plot terminating proper fraction,1
1T4w47X,49037,Plot whole number,1
1T4w47X,49043,Plot imperfect radical,0
1T4w47X,49044,Plot pi,1
1T4w47X,49048,Plot non-terminating improper fraction,1
1T4w47X,49049,Plot decimal - thousandths,0
1T4w47X,49054,Plot terminating proper fraction,0
1T4w47X,49055,Plot terminating proper fraction,0
1T4w47X,49063,Plot terminating proper fraction,1
1T4w47X,49069,Plot imperfect radical,1
1T4w47X,49072,Plot whole number,1
1T4w47X,49073,Plot decimal - thousandths,0
1T4w47X,49080,Plot decimal - thousandths,0
1T4w47X,49084,Plot pi,1
1T4w47X,49088,Plot non-terminating improper fraction,1
1T4w47X,49089,Plot terminating proper fraction,1
1T4w47X,52278,"Finding the intersection, Mixed",0
1T4w47X,52310,"Finding the intersection, GLF",0
1T4w47X,52341,"Finding the intersection, SIF",1
1T4w47X,52389,"Finding the intersection, SIF",0
1T4w47X,52422,"Finding the intersection, Mixed",0
1T4w47X,52462,"Finding the intersection, Mixed",0
1T4w47X,52507,"Finding the intersection, GLF",0
1T4w47X,52555,"Finding the intersection, GLF",0
1T4w47X,52575,"Finding the intersection, Mixed",0
1T4w47X,52647,"Finding the intersection, GLF",0
1T4w47X,52725,"Finding the intersection, GLF",0
1T4w47X,52766,"Finding the intersection, GLF",0
1T4w47X,52834,"Finding the intersection, GLF",0
1T4w47X,52879,"Finding the intersection, Mixed",0
1T4w47X,52942,"Finding the intersection, GLF",0
1T4w47X,52976,"Finding the intersection, Mixed",0
1T4w47X,53009,"Finding the intersection, GLF",1
1T4w47X,53050,"Finding the intersection, Mixed",0
1T4w47X,53087,"Finding the intersection, Mixed",0
1T4w47X,53130,"Finding the intersection, Mixed",0
1T4w47X,53157,"Finding the intersection, Mixed",0
1T4w47X,53191,"Finding the intersection, Mixed",0
1T4w47X,54120,"Finding the intersection, SIF",0
1T4w47X,54164,"Finding the intersection, SIF",1
1T4w47X,54231,"Finding the intersection, Mixed",0
1T4w47X,54262,"Finding the intersection, Mixed",1
1T4w47X,54294,"Finding the intersection, GLF",1
1T4w47X,54339,"Finding the intersection, GLF",1
1T4w47X,54405,"Finding the intersection, SIF",1
1T4w47X,54463,"Finding the intersection, Mixed",0
1T4w47X,54523,"Finding the intersection, GLF",0
1T4w47X,54594,"Finding the intersection, GLF",1
1T4w47X,54642,"Finding the intersection, GLF",0
1T4w47X,54670,"Finding the intersection, GLF",0
1T4w47X,54699,"Finding the intersection, Mixed",1
1T4w47X,54721,"Finding the intersection, SIF",1
1T4w47X,54762,"Finding the intersection, GLF",1
1T4w47X,54781,"Finding the intersection, SIF",1
1T4w47X,54801,"Finding the intersection, GLF",1
1T4w47X,54835,"Finding the intersection, GLF",0
1T4w47X,54869,"Finding the intersection, Mixed",1
2JcB729,57815,Calculate unit rate,1
2JcB729,57821,Calculate unit rate,0
2JcB729,57832,Calculate unit rate,1
2JcB729,57836,Calculate unit rate,1
2JcB729,57850,Calculate unit rate,0
2JcB729,57853,Calculate unit rate,1
2JcB729,57867,Calculate part in proportion with fractions,1
2JcB729,57883,Calculate total in proportion with fractions,0
2JcB729,57896,Calculate total in proportion with fractions,1
2JcB729,57909,Calculate part in proportion with fractions,1
2JcB729,57922,Calculate total in proportion with fractions,1
2JcB729,57934,Calculate part in proportion with fractions,1
2JcB729,57947,Calculate part in proportion with fractions,1
2JcB729,57960,Calculate total in proportion with fractions,1
2JcB729,57973,Calculate total in proportion with fractions,1
2JcB729,57986,Calculate part in proportion with fractions,0
2JcB729,57999,Calculate part in proportion with fractions,1
2JcB729,58011,Calculate total in proportion with fractions,0
2JcB729,58023,Calculate part in proportion with fractions,1
2JcB729,58035,Calculate total in proportion with fractions,1
2JcB729,58048,Calculate total in proportion with fractions,1
2JcB729,58061,Calculate total in proportion with fractions,1
A1MG2DB,63038,Calculate unit rate,1
A1MG2DB,63044,Calculate unit rate,0
A1MG2DB,63053,Calculate unit rate,0
A1MG2DB,63059,Calculate unit rate,1
A1MG2DB,63069,Calculate unit rate,1
A1MG2DB,63076,Calculate unit rate,1
A1MG2DB,63091,Calculate part in proportion with fractions,1
A1MG2DB,63103,Calculate total in proportion with fractions,1
A1MG2DB,63115,Calculate part in proportion with fractions,1
A1MG2DB,63127,Calculate total in proportion with fractions,1
A1MG2DB,63139,Calculate part in proportion with fractions,1
A1MG2DB,63151,Calculate total in proportion with fractions,1
A1MG2DB,63163,Calculate part in proportion with fractions,1
A1MG2DB,63174,Calculate total in proportion with fractions,1
A1MG2DB,63187,Calculate part in proportion with fractions,1
A1MG2DB,63199,Calculate total in proportion with fractions,1
A1MG2DB,63210,Calculate part in proportion with fractions,1
A1MG2DB,63224,Calculate total in proportion with fractions,0
A1MG2DB,63236,Calculate total in proportion with fractions,1
A1MG2DB,63248,Calculate part in proportion with fractions,0
A1MG2DB,63260,Calculate part in proportion with fractions,1
A1MG2DB,63272,Calculate part in proportion with fractions,1
Ahip2F0,65923,Calculate unit rate,1
Ahip2F0,65930,Calculate unit rate,0
Ahip2F0,65944,Calculate unit rate,0
Ahip2F0,65946,Calculate unit rate,1
Ahip2F0,65959,Calculate unit rate,1
Ahip2F0,65963,Calculate unit rate,1
Ahip2F0,65979,Calculate unit rate,0
Ahip2F0,65981,Calculate unit rate,0
Ahip2F0,65994,Calculate unit rate,0
Ahip2F0,65998,Calculate unit rate,1
Ahip2F0,66011,Calculate unit rate,1
Ahip2F0,66015,Calculate unit rate,1
Ahip2F0,66030,Calculate part in proportion with fractions,1
Ahip2F0,66043,Calculate total in proportion with fractions,1
Ahip2F0,66052,Calculate total in proportion with fractions,0
Ahip2F0,66068,Calculate part in proportion with fractions,1
Ahip2F0,66081,Calculate total in proportion with fractions,0
Ahip2F0,66094,Calculate part in proportion with fractions,1
Ahip2F0,66106,Calculate total in proportion with fractions,1
Ahip2F0,66118,Calculate part in proportion with fractions,1
Ahip2F0,66130,Calculate total in proportion with fractions,1
Ahip2F0,66142,Calculate part in proportion with fractions,1
Ahip2F0,66156,Calculate total in proportion with fractions,1
Ahip2F0,66168,Calculate part in proportion with fractions,1
Ahip2F0,68849,Plot terminating proper fraction,0
Ahip2F0,68851,Plot terminating proper fraction,0
Ahip2F0,68853,Plot terminating proper fraction,0
Ahip2F0,68855,Plot non-terminating improper fraction,0
Ahip2F0,68863,Plot imperfect radical,0
Ahip2F0,68871,Plot whole number,1
Ahip2F0,68875,Plot terminating proper fraction,0
Ahip2F0,68877,Plot imperfect radical,0
Ahip2F0,68881,Plot non-terminating improper fraction,1
Ahip2F0,68882,Plot whole number,1
Ahip2F0,68886,Plot decimal - thousandths,0
Ahip2F0,68888,Plot pi,0
Ahip2F0,68894,Plot terminating proper fraction,0
Ahip2F0,68896,Plot imperfect radical,0
Ahip2F0,68897,Plot terminating proper fraction,1
Ahip2F0,68908,Plot imperfect radical,0
Ahip2F0,68909,Plot decimal - thousandths,0
Ahip2F0,68910,Plot pi,1
Ahip2F0,68912,Plot whole number,1
Ahip2F0,68913,Plot decimal - thousandths,1
Ahip2F0,68915,Plot imperfect radical,0
dIUTKe8,70806,Calculate unit rate,0
dIUTKe8,70807,Calculate unit rate,1
dIUTKe8,70820,Calculate unit rate,0
dIUTKe8,70824,Calculate unit rate,1
dIUTKe8,70833,Calculate unit rate,1
dIUTKe8,70841,Calculate unit rate,1
dIUTKe8,70854,Calculate part in proportion with fractions,0
dIUTKe8,70867,Calculate part in proportion with fractions,1
dIUTKe8,70879,Calculate total in proportion with fractions,1
dIUTKe8,70891,Calculate total in proportion with fractions,1
dIUTKe8,70903,Calculate part in proportion with fractions,1
dIUTKe8,70916,Calculate total in proportion with fractions,1
dIUTKe8,70929,Calculate part in proportion with fractions,1
etcr9s4,74340,Calculate unit rate,1
etcr9s4,74348,Calculate unit rate,0
etcr9s4,74357,Calculate unit rate,1
etcr9s4,74365,Calculate unit rate,1
etcr9s4,74374,Calculate unit rate,0
etcr9s4,74382,Calculate unit rate,1
etcr9s4,74395,Calculate unit rate,1
etcr9s4,74400,Calculate unit rate,0
etcr9s4,74413,Calculate part in proportion with fractions,1
etcr9s4,74427,Calculate total in proportion with fractions,1
etcr9s4,74439,Calculate total in proportion with fractions,1
etcr9s4,74451,Calculate part in proportion with fractions,0
etcr9s4,74463,Calculate part in proportion with fractions,0
etcr9s4,74475,Calculate part in proportion with fractions,1
etcr9s4,74487,Calculate total in proportion with fractions,0
etcr9s4,74499,Calculate total in proportion with fractions,1
etcr9s4,74511,Calculate part in proportion with fractions,1
etcr9s4,74523,Calculate total in proportion with fractions,1
etcr9s4,74536,Calculate total in proportion with fractions,0
etcr9s4,74549,Calculate part in proportion with fractions,1
etcr9s4,74561,Calculate total in proportion with fractions,1
etcr9s4,74573,Calculate part in proportion with fractions,1
etcr9s4,74585,Calculate part in proportion with fractions,1
etcr9s4,74597,Calculate part in proportion with fractions,1
etcr9s4,76991,Plot non-terminating improper fraction,0
etcr9s4,77000,Plot whole number,1
etcr9s4,77009,Plot terminating proper fraction,1
etcr9s4,77010,Plot imperfect radical,0
etcr9s4,77013,Plot non-terminating improper fraction,0
etcr9s4,77014,Plot imperfect radical,1
etcr9s4,77015,Plot terminating proper fraction,1
etcr9s4,77016,Plot pi,1
etcr9s4,77019,Plot decimal - thousandths,1
etcr9s4,77020,Plot whole number,1
etcr9s4,77029,Plot terminating proper fraction,0
etcr9s4,77033,Plot terminating proper fraction,0
etcr9s4,77035,Plot terminating proper fraction,0
etcr9s4,77042,Plot non-terminating improper fraction,0
etcr9s4,77045,Plot terminating proper fraction,0
etcr9s4,77048,Plot non-terminating improper fraction,1
etcr9s4,77049,Plot terminating proper fraction,1
GmSR249,79686,Plot terminating proper fraction,1
GmSR249,79687,Plot whole number,1
GmSR249,79689,Plot pi,0
GmSR249,79695,Plot terminating proper fraction,0
GmSR249,79699,Plot terminating proper fraction,0
GmSR249,79704,Plot non-terminating improper fraction,1
H9R2j01,81138,Calculate unit rate,1
H9R2j01,81142,Calculate unit rate,0
H9R2j01,81151,Calculate unit rate,0
H9R2j01,81159,Calculate unit rate,0
H9R2j01,81172,Calculate unit rate,1
H9R2j01,81176,Calculate unit rate,0
H9R2j01,81185,Calculate unit rate,1
H9R2j01,81193,Calculate unit rate,1
H9R2j01,81202,Calculate unit rate,0
H9R2j01,81210,Calculate unit rate,1
H9R2j01,81219,Calculate unit rate,1
H9R2j01,81227,Calculate unit rate,1
H9R2j01,81236,Calculate unit rate,1
H9R2j01,81244,Calculate unit rate,0
H9R2j01,81258,Calculate part in proportion with fractions,0
H9R2j01,81270,Calculate part in proportion with fractions,0
H9R2j01,81278,Calculate total in proportion with fractions,0
H9R2j01,81294,Calculate total in proportion with fractions,0
