user_id,order_id,skill_name,correct
78915,30947207,Scatter Plot,1
78915,30947216,Scatter Plot,1
78915,30947256,Scatter Plot,1
78915,30947264,Scatter Plot,1
78915,30947275,Scatter Plot,1
78915,32864743,Scatter Plot,1
78915,32864757,Scatter Plot,1
78915,32864768,Scatter Plot,1
78916,30962247,Scatter Plot,1
78916,30962389,Scatter Plot,1
78916,30962420,Scatter Plot,0
78916,30962462,Scatter Plot,1
78916,30962478,Scatter Plot,1
78916,30962490,Scatter Plot,1
78916,30962511,Scatter Plot,1
78916,30962526,Scatter Plot,1
78916,32062881,Scatter Plot,1
78916,32062901,Scatter Plot,1
78916,32235402,Scatter Plot,1
78917,30943703,Scatter Plot,0
78917,30943722,Scatter Plot,1
78917,30943739,Scatter Plot,1
78917,30943763,Scatter Plot,1
78917,30943778,Scatter Plot,1
78917,30943791,Scatter Plot,1
78917,32052934,Scatter Plot,1
78917,32052941,Scatter Plot,1
78917,32241603,Scatter Plot,1
78918,31210935,Scatter Plot,1
78918,31210964,Scatter Plot,1
78918,31210991,Scatter Plot,1
78918,31211006,Scatter Plot,1
78918,31211013,Scatter Plot,1
78918,32069042,Scatter Plot,1
78918,32069066,Scatter Plot,1
78919,31390158,Scatter Plot,0
78919,31390189,Scatter Plot,1
78919,31390217,Scatter Plot,1
78919,31390225,Scatter Plot,1
78919,31390233,Scatter Plot,1
78919,31390241,Scatter Plot,1
78919,32285573,Scatter Plot,1
78919,32285598,Scatter Plot,1
78920,31040448,Scatter Plot,1
78920,31040533,Scatter Plot,1
78920,31040541,Scatter Plot,1
78920,31040557,Scatter Plot,1
78920,31040569,Scatter Plot,1
78920,32062780,Scatter Plot,1
78920,32062794,Scatter Plot,1
78921,31384318,Scatter Plot,0
78921,31384403,Scatter Plot,1
78921,31384416,Scatter Plot,1
78921,31384451,Scatter Plot,1
78921,31384467,Scatter Plot,1
78921,31384487,Scatter Plot,1
78921,32069836,Scatter Plot,1
78921,32069859,Scatter Plot,1
78921,32278667,Scatter Plot,1
78922,31343832,Scatter Plot,1
78922,31343842,Scatter Plot,1
78922,31343850,Scatter Plot,1
78922,31343857,Scatter Plot,1
78922,31343863,Scatter Plot,1
78922,32238422,Scatter Plot,1
78922,32238450,Scatter Plot,1
78923,31274998,Scatter Plot,1
78923,31275051,Scatter Plot,1
78923,31275252,Scatter Plot,1
78923,31275292,Scatter Plot,1
78923,31275316,Scatter Plot,1
78923,32843632,Scatter Plot,1
78923,32843639,Scatter Plot,1
78926,31351549,Scatter Plot,0
78926,31351619,Scatter Plot,1
78926,31351621,Scatter Plot,1
78926,31351623,Scatter Plot,1
78926,31351625,Scatter Plot,1
78926,31351644,Scatter Plot,1
78926,32175266,Scatter Plot,1
78926,32175273,Scatter Plot,1
78968,28677440,Scatter Plot,1
78968,28677481,Scatter Plot,1
78968,28677516,Scatter Plot,1
78970,28486055,Scatter Plot,0
78970,28486113,Scatter Plot,1
78970,28486130,Scatter Plot,0
78970,28486157,Scatter Plot,1
78970,28486186,Scatter Plot,1
78970,28529086,Scatter Plot,1
78970,31129336,Scatter Plot,0
78970,31129374,Scatter Plot,1
78970,31129381,Scatter Plot,1
78970,31129406,Scatter Plot,1
78970,31129437,Scatter Plot,1
78970,31129452,Scatter Plot,1
78971,28503242,Scatter Plot,1
78971,28503250,Scatter Plot,1
78971,28547267,Scatter Plot,1
78972,28483429,Scatter Plot,1
78972,28483632,Scatter Plot,1
78972,31263658,Scatter Plot,1
78972,31263745,Scatter Plot,1
78972,31263764,Scatter Plot,1
78972,31263793,Scatter Plot,1
78972,31263851,Scatter Plot,1
78974,28470274,Scatter Plot,1
78974,28470443,Scatter Plot,1
78974,31142923,Scatter Plot,1
78974,31142942,Scatter Plot,1
78974,31142990,Scatter Plot,1
78974,31143120,Scatter Plot,1
78974,31143134,Scatter Plot,1
78976,28490607,Scatter Plot,1
78976,28490782,Scatter Plot,1
78976,31474343,Scatter Plot,1
78976,31474567,Scatter Plot,1
78976,31474588,Scatter Plot,1
78976,31474626,Scatter Plot,1
78976,31474662,Scatter Plot,1
78977,28485978,Scatter Plot,0
78977,28486008,Scatter Plot,1
78977,28486023,Scatter Plot,1
78977,28486038,Scatter Plot,1
78977,28536409,Scatter Plot,1
78977,28536466,Scatter Plot,1
78977,28536493,Scatter Plot,1
78977,28536512,Scatter Plot,1
78977,31378884,Scatter Plot,0
78977,31378950,Scatter Plot,1
78977,31378972,Scatter Plot,1
78977,31378993,Scatter Plot,1
78977,31379006,Scatter Plot,1
78977,31379017,Scatter Plot,1
78978,28500278,Scatter Plot,1
78978,28500329,Scatter Plot,1
78978,31148239,Scatter Plot,1
78978,31148263,Scatter Plot,1
78978,31148280,Scatter Plot,1
78978,31148297,Scatter Plot,1
78978,31148323,Scatter Plot,1
78979,28454176,Scatter Plot,0
78979,28454357,Scatter Plot,0
78979,28454424,Scatter Plot,0
78979,28454462,Scatter Plot,0
78979,28454502,Scatter Plot,0
78979,28566720,Scatter Plot,0
78979,28566829,Scatter Plot,1
78979,28566905,Scatter Plot,1
78979,28566955,Scatter Plot,1
78979,28567045,Scatter Plot,1
78980,28502141,Scatter Plot,1
78980,28502150,Scatter Plot,1
78980,28545035,Scatter Plot,1
78980,31393457,Scatter Plot,0
78980,31393488,Scatter Plot,0
78980,31393539,Scatter Plot,0
78980,31393598,Scatter Plot,0
78980,31393696,Scatter Plot,0
78980,31393759,Scatter Plot,1
78980,31393782,Scatter Plot,1
78980,31393802,Scatter Plot,1
78980,31393820,Scatter Plot,1
78980,31393849,Scatter Plot,1
78981,28485575,Scatter Plot,1
78981,28485592,Scatter Plot,1
78981,28531306,Scatter Plot,1
78981,32856515,Scatter Plot,1
78981,32856524,Scatter Plot,1
78981,32856532,Scatter Plot,1
78981,32856539,Scatter Plot,1
78981,32856546,Scatter Plot,1
78982,28482044,Scatter Plot,1
78982,28482060,Scatter Plot,1
78982,28526916,Scatter Plot,1
78982,31119285,Scatter Plot,1
78982,31119293,Scatter Plot,1
78982,31119300,Scatter Plot,1
78982,31119306,Scatter Plot,1
78982,31119313,Scatter Plot,1
78983,28489386,Scatter Plot,1
78983,28489511,Scatter Plot,1
78983,28531896,Scatter Plot,1
78983,31520809,Scatter Plot,1
78983,31520817,Scatter Plot,1
78983,31520827,Scatter Plot,1
78983,31520835,Scatter Plot,1
78983,31520848,Scatter Plot,1
78984,28497091,Scatter Plot,1
78984,28497121,Scatter Plot,1
78984,28539148,Scatter Plot,1
78984,31143210,Scatter Plot,1
78984,31143229,Scatter Plot,1
78984,31143245,Scatter Plot,0
78984,31143256,Scatter Plot,1
78984,31143265,Scatter Plot,1
78984,31143278,Scatter Plot,1
78984,31143297,Scatter Plot,1
78984,31143310,Scatter Plot,1
78985,28540284,Scatter Plot,0
78985,28540299,Scatter Plot,1
78985,28540307,Scatter Plot,1
78985,28540319,Scatter Plot,1
78985,28540330,Scatter Plot,1
78985,31377287,Scatter Plot,1
78985,31377312,Scatter Plot,1
78985,31377347,Scatter Plot,1
78985,31377364,Scatter Plot,1
78985,31377379,Scatter Plot,1
78986,28726520,Scatter Plot,1
78986,28726666,Scatter Plot,1
78986,28726696,Scatter Plot,1
78987,28494885,Scatter Plot,1
78987,28535787,Scatter Plot,1
78987,28535812,Scatter Plot,1
78987,31104000,Scatter Plot,0
78987,31113044,Scatter Plot,1
78987,31113077,Scatter Plot,1
78987,31113086,Scatter Plot,1
78987,31113104,Scatter Plot,1
78987,31113120,Scatter Plot,1
78988,28498639,Scatter Plot,1
78988,28498776,Scatter Plot,1
78988,31213838,Scatter Plot,1
78988,31213860,Scatter Plot,1
78988,31213877,Scatter Plot,1
78988,31213888,Scatter Plot,1
78988,31213909,Scatter Plot,1
78989,28487161,Scatter Plot,1
78989,28487219,Scatter Plot,1
78989,28532298,Scatter Plot,1
78989,31433322,Scatter Plot,1
78989,31433482,Scatter Plot,1
78989,31433639,Scatter Plot,1
78989,31433698,Scatter Plot,1
78989,31433757,Scatter Plot,1
78990,28546671,Scatter Plot,1
78990,28546678,Scatter Plot,1
78990,28546689,Scatter Plot,1
78990,31527705,Scatter Plot,1
78990,31527729,Scatter Plot,1
78990,31527766,Scatter Plot,1
78990,31527796,Scatter Plot,1
78990,31527818,Scatter Plot,1
78991,28769462,Scatter Plot,0
78991,28769669,Scatter Plot,1
78991,28769712,Scatter Plot,1
78991,28769744,Scatter Plot,1
78991,28769830,Scatter Plot,1
78991,31128093,Scatter Plot,1
78991,31128115,Scatter Plot,1
78991,31128123,Scatter Plot,1
78991,31128157,Scatter Plot,1
78991,31128177,Scatter Plot,1
78992,28498641,Scatter Plot,1
78992,28498679,Scatter Plot,1
78992,28539070,Scatter Plot,1
78992,31531775,Scatter Plot,1
78992,31531797,Scatter Plot,1
78992,31531820,Scatter Plot,1
78992,31531846,Scatter Plot,1
78992,31531888,Scatter Plot,1
79012,28499411,Scatter Plot,1
79012,28499443,Scatter Plot,1
79012,31270371,Scatter Plot,1
79012,31270584,Scatter Plot,1
79012,31270887,Scatter Plot,1
79012,31270903,Scatter Plot,1
79012,31270910,Scatter Plot,1
79013,28482089,Scatter Plot,1
79013,28482110,Scatter Plot,1
79013,28543413,Scatter Plot,1
79013,31135335,Scatter Plot,1
79013,31135402,Scatter Plot,1
79013,31135423,Scatter Plot,1
79013,31135440,Scatter Plot,1
79013,31135457,Scatter Plot,1
79014,28484089,Scatter Plot,1
79014,28484138,Scatter Plot,1
79014,28529033,Scatter Plot,1
79014,31368055,Scatter Plot,1
79014,31368096,Scatter Plot,1
79014,31368140,Scatter Plot,1
79014,31368165,Scatter Plot,1
79014,31368192,Scatter Plot,1
79015,30887583,Scatter Plot,1
79015,30887597,Scatter Plot,1
79015,31411790,Scatter Plot,1
79015,31411912,Scatter Plot,1
79015,31411954,Scatter Plot,1
79015,31411995,Scatter Plot,1
79015,31412017,Scatter Plot,1
79016,28541560,Scatter Plot,1
79016,28542879,Scatter Plot,1
79016,28542891,Scatter Plot,1
79016,31278778,Scatter Plot,1
79016,31278790,Scatter Plot,1
79016,31278805,Scatter Plot,1
79016,31278819,Scatter Plot,1
79016,31278831,Scatter Plot,1
79018,28496606,Scatter Plot,0
79018,28496669,Scatter Plot,1
79018,28496689,Scatter Plot,1
79018,28496701,Scatter Plot,1
79018,28530014,Scatter Plot,1
79018,31129469,Scatter Plot,1
79018,31129489,Scatter Plot,1
79018,31129493,Scatter Plot,1
79018,31129511,Scatter Plot,1
79018,31129517,Scatter Plot,1
79019,28488427,Scatter Plot,0
79019,28488473,Scatter Plot,1
79019,28488490,Scatter Plot,1
79019,28488501,Scatter Plot,1
79019,31282718,Scatter Plot,0
79019,31282746,Scatter Plot,1
79019,31282763,Scatter Plot,1
79019,31282773,Scatter Plot,1
79019,31282788,Scatter Plot,1
79019,31282805,Scatter Plot,1
79020,28500167,Scatter Plot,1
79020,28500945,Scatter Plot,0
79020,28501003,Scatter Plot,1
79020,28501012,Scatter Plot,1
79020,28501028,Scatter Plot,1
79020,28545844,Scatter Plot,1
79020,31391924,Scatter Plot,1
79020,31391932,Scatter Plot,1
79020,31391961,Scatter Plot,1
79020,31391982,Scatter Plot,1
79020,31391990,Scatter Plot,1
79021,28490766,Scatter Plot,1
79021,28490858,Scatter Plot,1
79021,31495441,Scatter Plot,1
79021,31495449,Scatter Plot,0
79021,31495457,Scatter Plot,1
79021,31495465,Scatter Plot,1
79021,31495472,Scatter Plot,1
79021,31495479,Scatter Plot,1
79021,31495488,Scatter Plot,1
79022,28471750,Scatter Plot,1
79022,28471833,Scatter Plot,1
79022,28526972,Scatter Plot,1
79022,31127276,Scatter Plot,1
79022,31127291,Scatter Plot,1
79022,31127300,Scatter Plot,1
79022,31127307,Scatter Plot,1
79022,31127313,Scatter Plot,1
79023,28470952,Scatter Plot,0
79023,28471305,Scatter Plot,0
79023,28471354,Scatter Plot,1
79023,28471397,Scatter Plot,1
79023,28471465,Scatter Plot,1
79023,28526924,Scatter Plot,1
79023,31220756,Scatter Plot,1
79023,31220796,Scatter Plot,1
79023,31220814,Scatter Plot,1
79023,31220830,Scatter Plot,0
79023,31220876,Scatter Plot,1
79023,31220904,Scatter Plot,1
79023,31220932,Scatter Plot,1
79023,31220976,Scatter Plot,1
79023,31220994,Scatter Plot,1
79024,28487816,Scatter Plot,0
79024,28487862,Scatter Plot,1
79024,28487879,Scatter Plot,1
79024,28487911,Scatter Plot,0
79024,28487936,Scatter Plot,1
79024,28530202,Scatter Plot,1
79024,28530238,Scatter Plot,1
79024,28530293,Scatter Plot,1
79026,28490934,Scatter Plot,1
79026,28491029,Scatter Plot,1
79026,28536471,Scatter Plot,1
79026,31571613,Scatter Plot,1
79026,31571620,Scatter Plot,1
79026,31571633,Scatter Plot,1
79026,31571640,Scatter Plot,1
79026,31571650,Scatter Plot,1
79027,28540557,Scatter Plot,1
79027,28540608,Scatter Plot,1
79027,28540649,Scatter Plot,1
79027,31322775,Scatter Plot,1
79027,31322837,Scatter Plot,0
79027,31322916,Scatter Plot,1
79027,31322938,Scatter Plot,1
79027,31322962,Scatter Plot,1
79027,31322972,Scatter Plot,1
79027,31322995,Scatter Plot,1
79029,28482961,Scatter Plot,0
79029,28483061,Scatter Plot,1
79029,28483087,Scatter Plot,1
79029,28483105,Scatter Plot,1
79029,31441361,Scatter Plot,0
79029,31441504,Scatter Plot,1
79029,31441577,Scatter Plot,1
79029,31441624,Scatter Plot,1
79029,31441677,Scatter Plot,1
79029,31441714,Scatter Plot,1
79030,28528267,Scatter Plot,1
79031,28486654,Scatter Plot,1
79031,28486696,Scatter Plot,1
79031,28539007,Scatter Plot,0
79031,28539034,Scatter Plot,1
79031,28539043,Scatter Plot,1
79031,28539052,Scatter Plot,1
79031,31441632,Scatter Plot,1
79031,31441685,Scatter Plot,1
79031,31441757,Scatter Plot,1
79031,31441821,Scatter Plot,1
79031,31441933,Scatter Plot,1
79032,28484819,Scatter Plot,0
79032,28484849,Scatter Plot,1
79032,28484860,Scatter Plot,1
79032,28484877,Scatter Plot,1
79032,28619016,Scatter Plot,1
79033,28500701,Scatter Plot,0
79033,28500735,Scatter Plot,1
79033,28621237,Scatter Plot,1
79033,31127970,Scatter Plot,1
79033,31127979,Scatter Plot,1
79033,31127986,Scatter Plot,1
79033,31127993,Scatter Plot,1
79033,31128000,Scatter Plot,1
79034,28485310,Scatter Plot,1
79034,28485324,Scatter Plot,1
79034,31439836,Scatter Plot,1
79034,31439907,Scatter Plot,0
79034,31440007,Scatter Plot,1
79034,31440045,Scatter Plot,0
79034,31440173,Scatter Plot,1
79034,31440213,Scatter Plot,0
79034,31440415,Scatter Plot,1
79034,31440448,Scatter Plot,1
79034,31440510,Scatter Plot,1
79034,31440587,Scatter Plot,1
79034,31494258,Scatter Plot,1
79054,30902263,Scatter Plot,1
79054,30902350,Scatter Plot,1
79054,30902409,Scatter Plot,1
79054,30902439,Scatter Plot,1
79054,30902478,Scatter Plot,1
79054,32050900,Scatter Plot,1
79054,32050914,Scatter Plot,1
79054,32240327,Scatter Plot,1
79055,30944236,Scatter Plot,1
79055,30944298,Scatter Plot,1
79055,30944320,Scatter Plot,1
79055,30944334,Scatter Plot,1
79055,30944348,Scatter Plot,1
79055,32062991,Scatter Plot,1
79055,32063007,Scatter Plot,1
79055,32531786,Scatter Plot,1
79056,30944550,Scatter Plot,1
79056,30944591,Scatter Plot,1
79056,30944617,Scatter Plot,1
79056,30944631,Scatter Plot,0
79056,30944661,Scatter Plot,1
79056,30944677,Scatter Plot,1
79056,30944692,Scatter Plot,1
79056,30944705,Scatter Plot,1
79056,30944734,Scatter Plot,1
79056,32060944,Scatter Plot,1
79056,32060951,Scatter Plot,1
79056,32239148,Scatter Plot,1
79057,31368451,Scatter Plot,1
79057,31368469,Scatter Plot,1
79057,31368507,Scatter Plot,1
79057,31368532,Scatter Plot,1
79057,31368555,Scatter Plot,1
79057,33004853,Scatter Plot,1
79057,33004868,Scatter Plot,1
79057,33004902,Scatter Plot,1
79058,30903023,Scatter Plot,1
79058,30903161,Scatter Plot,1
79058,30903203,Scatter Plot,1
79058,30903269,Scatter Plot,1
79058,30903288,Scatter Plot,1
79058,32072689,Scatter Plot,1
79058,32072710,Scatter Plot,1
79058,32241391,Scatter Plot,1
79059,30955267,Scatter Plot,1
79059,30955318,Scatter Plot,1
79059,30955346,Scatter Plot,1
79059,30955360,Scatter Plot,1
79059,30955371,Scatter Plot,1
79059,32061260,Scatter Plot,0
79059,32061311,Scatter Plot,1
79059,32061336,Scatter Plot,1
79059,32061343,Scatter Plot,1
79059,32236687,Scatter Plot,1
79060,31515649,Scatter Plot,1
79060,31515665,Scatter Plot,1
79060,31515683,Scatter Plot,1
79060,31515697,Scatter Plot,1
79060,31515715,Scatter Plot,1
79060,32066728,Scatter Plot,1
79060,32066784,Scatter Plot,1
79060,32260119,Scatter Plot,1
79061,31064809,Scatter Plot,1
79061,31064816,Scatter Plot,1
79061,31064823,Scatter Plot,1
79061,31064831,Scatter Plot,1
79061,31064838,Scatter Plot,1
79061,32054909,Scatter Plot,1
79061,32054954,Scatter Plot,1
79062,30942846,Scatter Plot,0
79062,30942864,Scatter Plot,1
79062,30942874,Scatter Plot,1
79062,30942883,Scatter Plot,1
79062,30942896,Scatter Plot,1
79062,30942902,Scatter Plot,1
79062,32075591,Scatter Plot,1
79062,32075665,Scatter Plot,1
79062,32241335,Scatter Plot,1
79063,31389587,Scatter Plot,1
79063,31389697,Scatter Plot,1
79063,31389777,Scatter Plot,1
79063,31389816,Scatter Plot,1
79063,31389836,Scatter Plot,1
79063,32879296,Scatter Plot,1
79063,32879310,Scatter Plot,1
79063,32879337,Scatter Plot,1
79064,30954523,Scatter Plot,1
79064,30954552,Scatter Plot,1
79064,30954564,Scatter Plot,1
79064,30954581,Scatter Plot,1
79064,30954592,Scatter Plot,1
79064,32056613,Scatter Plot,1
79064,32056641,Scatter Plot,1
79064,32243336,Scatter Plot,1
79066,30958223,Scatter Plot,1
79066,30958240,Scatter Plot,1
79066,30958268,Scatter Plot,1
79066,30958278,Scatter Plot,1
79066,30958298,Scatter Plot,1
79066,32065340,Scatter Plot,0
79066,32065389,Scatter Plot,1
79066,32065395,Scatter Plot,1
79066,32065408,Scatter Plot,1
79067,30901121,Scatter Plot,1
79067,30901188,Scatter Plot,1
79067,30901249,Scatter Plot,1
79067,31388080,Scatter Plot,1
79067,31388109,Scatter Plot,1
79067,34744764,Scatter Plot,1
79067,34745279,Scatter Plot,1
79067,34745376,Scatter Plot,1
79068,30945344,Scatter Plot,1
79068,30945379,Scatter Plot,1
79068,30945516,Scatter Plot,1
79068,30945538,Scatter Plot,1
79068,30945547,Scatter Plot,1
79068,32053696,Scatter Plot,1
79068,32053718,Scatter Plot,1
79068,32209617,Scatter Plot,1
79069,31391391,Scatter Plot,1
79069,31391427,Scatter Plot,1
79069,31391449,Scatter Plot,1
79069,31391494,Scatter Plot,1
79069,31391520,Scatter Plot,1
79069,32079353,Scatter Plot,1
79069,32079363,Scatter Plot,1
79069,32519126,Scatter Plot,1
79070,30964119,Scatter Plot,1
79070,31029710,Scatter Plot,1
79070,31029755,Scatter Plot,1
79070,31029792,Scatter Plot,1
79070,31029832,Scatter Plot,1
79070,32072838,Scatter Plot,1
79070,32072889,Scatter Plot,1
79070,32281331,Scatter Plot,1
79071,31449358,Scatter Plot,0
79071,31449608,Scatter Plot,1
79071,31449768,Scatter Plot,1
79071,31449862,Scatter Plot,1
79071,31449999,Scatter Plot,1
79071,31450112,Scatter Plot,1
79071,32511746,Scatter Plot,1
79071,32511889,Scatter Plot,0
79071,32511927,Scatter Plot,1
79071,32511961,Scatter Plot,1
79071,32511975,Scatter Plot,1
79071,32512065,Scatter Plot,1
79073,30949341,Scatter Plot,1
79073,30949376,Scatter Plot,1
79073,30949397,Scatter Plot,1
79073,30949432,Scatter Plot,1
79073,30949445,Scatter Plot,1
79073,32052792,Scatter Plot,1
79073,32052824,Scatter Plot,1
79073,32279708,Scatter Plot,1
79074,31054559,Scatter Plot,1
79074,31054590,Scatter Plot,1
79074,31054624,Scatter Plot,1
79074,31054649,Scatter Plot,1
79074,31054659,Scatter Plot,1
79074,32208847,Scatter Plot,1
79074,32208883,Scatter Plot,1
79074,32425450,Scatter Plot,1
79075,30901139,Scatter Plot,1
79075,30943098,Scatter Plot,1
79075,30943124,Scatter Plot,1
79075,30943140,Scatter Plot,1
79075,30943155,Scatter Plot,1
79075,32053448,Scatter Plot,1
79075,32053464,Scatter Plot,1
79075,33160180,Scatter Plot,1
79217,30903465,Scatter Plot,1
79217,30903514,Scatter Plot,1
79217,30903563,Scatter Plot,1
79217,30903618,Scatter Plot,1
79217,30903665,Scatter Plot,1
79217,32073098,Scatter Plot,1
79217,32073141,Scatter Plot,1
79264,28955676,Scatter Plot,1
79264,28955748,Scatter Plot,1
79264,28955826,Scatter Plot,1
79264,31094264,Scatter Plot,1
79264,31094391,Scatter Plot,1
79264,31094458,Scatter Plot,1
79264,31094508,Scatter Plot,1
79264,31094540,Scatter Plot,1
79319,35174484,Scatter Plot,1
79319,35174525,Scatter Plot,1
79319,35174558,Scatter Plot,1
79411,22119917,Scatter Plot,0
79414,22243798,Scatter Plot,1
79415,22097537,Scatter Plot,1
79419,22123121,Scatter Plot,1
79547,31584793,Scatter Plot,1
79547,31584803,Scatter Plot,1
79547,31584837,Scatter Plot,1
79547,31584844,Scatter Plot,1
79547,31584855,Scatter Plot,1
79578,22130649,Scatter Plot,1
79580,22128081,Scatter Plot,1
79585,31356856,Scatter Plot,0
79585,31357122,Scatter Plot,1
79585,31357188,Scatter Plot,1
79585,31357241,Scatter Plot,1
79585,35826212,Scatter Plot,1
79585,35826493,Scatter Plot,1
