student_id,biweek_of_year,hours,student_type
6,13,12.203605232893596,4
6,14,33.11919617104708,4
6,15,21.88769186491654,4
6,16,20.6643031173983,4
6,17,13.36808871148427,4
6,18,11.469248022786163,4
6,19,8.694602473918358,4
6,20,7.570881827484387,4
6,21,6.901475091887444,4
6,22,5.792888112628093,4
6,23,4.692894241484206,4
6,24,3.3476183717912433,4
6,25,2.8774571997848195,4
6,26,2.0643774977374747,4
7,0,5.49001833331498,2
7,1,6.560533124609218,2
7,2,3.063210483423543,2
7,3,3.966054547968122,2
7,4,3.2674835114524967,2
7,5,3.307812832041527,2
7,6,4.87260840436712,2
7,7,4.404487844785534,2
7,8,3.4226367045118824,2
7,9,3.7555277789681716,2
7,10,3.233859541615421,2
7,11,3.030383689484168,2
7,12,5.31355741119458,2
7,13,4.255060254268386,2
7,14,3.7741232551638615,2
7,15,3.0818248467964224,2
7,16,3.569149088970947,2
7,17,3.5015246256621437,2
7,18,3.2135284145375187,2
7,19,3.1952802836966203,2
7,20,3.215485848274628,2
7,21,3.928994120917487,2
7,22,3.1588891052789,2
7,23,3.2973068338314246,2
7,24,5.93111556122634,2
7,25,3.2727119043306856,2
7,26,4.460371475725484,2
8,0,6.86802032482435,2
8,1,6.72224984367997,2
8,2,8.113791579983795,2
8,3,6.834917514744598,2
8,4,6.7958836121178505,2
8,5,6.6171379987336,2
8,6,7.968431661827798,2
8,7,6.811324671654784,2
8,8,7.271619131935461,2
8,9,7.511176248115717,2
8,10,6.682452432183451,2
8,11,6.945251140896297,2
8,12,8.33343351104061,2
8,13,6.967841041371595,2
8,14,7.188279363250979,2
8,15,7.875674122205434,2
8,16,10.097639808188951,2
8,17,6.876410364428942,2
8,18,6.689587619793155,2
8,19,6.892268958666774,2
8,20,7.1861789997341905,2
8,21,8.65030352177376,2
8,22,6.61584586111498,2
8,23,6.932428501819662,2
8,24,7.333904115389455,2
8,25,7.292998080608434,2
8,26,7.817712348339673,2
9,0,1.4396279629952538,1
9,1,1.9545987056404182,1
9,2,3.3776608680487388,1
9,3,2.287691803263366,1
9,4,2.7295316969506698,1
9,5,2.512302594901916,1
9,6,2.8676589315713303,1
9,7,3.3676374586063886,1
9,8,2.863515996133084,1
9,9,3.1913896739224152,1
9,10,3.7222917753961724,1
9,11,5.212127501151872,1
9,12,3.994606416519697,1
9,13,4.96199512737763,1
9,14,6.834164452528628,1
9,15,7.91682588693251,1
9,16,7.437475318673778,1
9,17,8.664229517508554,1
9,18,7.831318792289915,1
9,19,9.01897664642236,1
9,20,9.085244668070466,1
9,21,9.51337835953983,1
9,22,11.80965038214271,1
9,23,11.248186307287185,1
9,24,10.838754753577332,1
9,25,15.094472148014585,1
9,26,16.7845498112625,1
10,0,5.71720490302927,2
10,1,4.0672060923724676,2
10,2,3.9583759470237516,2
10,3,4.371880361335133,2
10,4,6.704362905269858,2
10,5,4.7430884685932995,2
10,6,4.973072108203706,2
10,7,4.890128807691644,2
10,8,6.323082805953369,2
10,9,5.0862512572183185,2
10,10,3.9099517176078353,2
10,11,3.867932165410833,2
10,12,3.8799684963630527,2
10,13,3.8478271736448826,2
10,14,3.8427882307820873,2
10,15,5.9648838530822,2
10,16,6.22357073104696,2
10,17,3.7241111292849025,2
10,18,3.700327777083384,2
10,19,5.300194947591217,2
10,20,4.350271585870354,2
10,21,3.846347845577867,2
10,22,4.171488433324004,2
10,23,3.7091729406758245,2
10,24,7.075016341720246,2
10,25,3.7723188382975676,2
10,26,5.042730596882232,2
11,0,6.593274916407335,2
11,1,7.334083996432761,2
11,2,7.416861542780328,2
11,3,6.496137968545488,2
11,4,7.615792818636201,2
11,5,8.472028521175323,2
11,6,9.996387502675995,2
11,7,6.759921487090086,2
11,8,7.845517342326995,2
11,9,7.195355604962784,2
11,10,6.749120627899489,2
11,11,6.499560933920082,2
11,12,6.801377439953752,2
11,13,6.951694526580505,2
11,14,9.333540864373019,2
11,15,6.7952925927879155,2
11,16,11.591699122597136,2
11,17,8.903221165123595,2
11,18,6.964192341890094,2
11,19,6.658820288985514,2
11,20,7.825768301378928,2
11,21,7.874436120231731,2
11,22,6.677919398137351,2
11,23,6.79965709886754,2
11,24,8.199225116326796,2
11,25,7.621341569003454,2
11,26,7.137101669158078,2
12,0,1.0,1
12,1,1.1732937060018425,1
12,2,1.3465874120036847,1
12,3,1.5198811180055272,1
12,4,1.6931748240073694,1
12,5,1.8664685300092119,1
12,6,1.5252634341848421,1
12,7,2.5598785152263153,1
12,8,2.8148483370187707,1
12,9,2.7972306936728613,1
12,10,3.1258790665139053,1
12,11,3.5966708369424656,1
12,12,5.429955045587358,1
12,13,4.837136948700278,1
12,14,5.358678770260861,1
12,15,6.0987739097040095,1
12,16,7.493260835399923,1
12,17,8.677164885766187,1
12,18,10.41432824241617,1
12,19,10.249960394876497,1
12,20,11.647270959829534,1
12,21,11.654671285230041,1
12,22,12.000163785866972,1
12,23,11.884419687335917,1
12,24,14.147532645638622,1
12,25,15.962594465931721,1
12,26,17.968363106296422,1
13,0,1.0,1
13,1,1.458796468115405,1
13,2,1.3972819468633852,1
13,3,1.6520236564250461,1
13,4,2.907817516853776,1
13,5,2.2052030422544937,1
13,6,2.3614632948894885,1
13,7,2.4824626818521267,1
13,8,2.6947189740614124,1
13,9,3.2093797361124397,1
13,10,3.5541093106593533,1
13,11,4.303537988365266,1
13,12,4.384176935680381,1
13,13,5.1518609394486665,1
13,14,5.367810165084583,1
13,15,5.307274023725702,1
13,16,5.360443305958924,1
13,17,5.872384792817763,1
13,18,6.963373707972851,1
13,19,7.095530261772015,1
13,20,9.253139750594354,1
13,21,12.650167022861655,1
13,22,12.432511972076494,1
13,23,22.921383144281965,1
13,24,27.335177303692,1
13,25,14.167588651846,1
13,26,1.0,1
14,0,4.858524423550007,2
14,1,4.798247148586306,2
14,2,7.045482562716357,2
14,3,5.050685159118915,2
14,4,5.202185352722358,2
14,5,4.762162151504423,2
14,6,6.729392452401457,2
14,7,5.615744961231431,2
14,8,5.284187342577582,2
14,9,5.157359088010545,2
14,10,4.721817913052783,2
14,11,4.882183876335051,2
14,12,6.327433933815223,2
14,13,5.505669531802471,2
14,14,4.860337835288057,2
14,15,4.855417264603668,2
14,16,5.0437993379420165,2
14,17,5.490240933672713,2
14,18,5.342516574429172,2
14,19,5.31436669436163,2
14,20,6.407080364378265,2
14,21,6.358598386119527,2
14,22,6.265376958399969,2
14,23,5.708985422970214,2
14,24,5.101143024639058,2
14,25,4.944036114465746,2
14,26,7.33058460726473,2
15,0,1.0,4
15,1,1.2810229294616489,4
15,2,1.5620458589232977,4
15,3,1.8430687883849464,4
15,4,1.4511688258888213,4
15,5,1.9187583078885746,4
15,6,2.179866681203481,4
15,7,3.3301185907979454,4
15,8,3.953002202083884,4
15,9,5.172779629460687,4
15,10,8.311032000126438,4
15,11,10.437131609785137,4
15,12,11.757458233030889,4
15,13,16.312973029411435,4
15,14,28.19894568905254,4
15,15,21.827647001876013,4
15,16,14.770105239158351,4
15,17,13.975122452076674,4
15,18,11.676854942623727,4
15,19,9.115962913110776,4
15,20,7.043921998345204,4
15,21,4.996202172081346,4
15,22,4.767064533548526,4
15,23,4.194838075358991,4
15,24,2.2394562575473156,4
15,25,2.179405987028589,4
15,26,1.7109133257474283,4
16,0,13.762838370980923,5
16,1,13.145407038938966,5
16,2,9.119041949399149,5
16,3,8.682511557600566,5
16,4,7.822277186720814,5
16,5,6.249494845481299,5
16,6,3.852445259525965,5
16,7,3.6609121860399276,5
16,8,3.5954862841823774,5
16,9,3.374344957317175,5
16,10,3.5875859100551555,5
16,11,2.131966311709742,5
16,12,2.9665307943550823,5
16,13,2.654367664001345,5
16,14,3.6476808570376638,5
16,15,4.683568201738691,5
16,16,7.076197125704265,5
16,17,8.165265924299396,5
16,18,8.772124890168001,5
16,19,9.146756984047686,5
16,20,13.596786434147862,5
16,21,19.570132290166285,5
16,22,46.62526545539858,5
16,23,35.218949091548936,5
16,24,23.81263272769929,5
16,25,12.406316363849646,5
16,26,1.0,5
17,0,1.4854122961099212,1
17,1,1.394047945093739,1
17,2,1.9230639625130008,1
17,3,2.433519615253432,1
17,4,2.559043014277859,1
17,5,2.4190279262988117,1
17,6,2.6842774674016736,1
17,7,3.0222394123282488,1
17,8,3.5062779087836526,1
17,9,3.6146370489680146,1
17,10,3.8864267210264223,1
17,11,4.434648223945591,1
17,12,3.834328653694106,1
17,13,5.22929996787658,1
17,14,5.128875274431381,1
17,15,5.948670636810774,1
17,16,5.328618475361584,1
17,17,5.398884662341283,1
17,18,6.562041038622072,1
17,19,7.522811014454964,1
17,20,8.841147462081508,1
17,21,9.026664481717319,1
17,22,13.629929490999976,1
17,23,14.625078277285455,1
17,24,13.620428400093408,1
17,25,14.62944389300626,1
17,26,17.794982704110964,1
18,0,1.0,1
18,1,1.7180848996415374,1
18,2,2.436169799283075,1
18,3,1.1283158402787308,1
18,4,1.9609297331781783,1
18,5,1.798485342987065,1
18,6,2.041343428481114,1
18,7,4.093605044701686,1
18,8,1.9039112466768697,1
18,9,2.1088696686474266,1
18,10,2.833780952231462,1
18,11,3.349848444462937,1
18,12,3.2358233086442483,1
18,13,4.393391973298611,1
18,14,3.9891132648170258,1
18,15,4.2368190751177375,1
18,16,4.35674425967473,1
18,17,5.553919103690128,1
18,18,6.934663139371819,1
18,19,7.35126159774353,1
18,20,7.737054485711257,1
18,21,9.61869204231619,1
18,22,13.856263856138574,1
18,23,14.548083079358609,1
18,24,10.032055386239072,1
18,25,5.516027693119536,1
18,26,1.0,1
19,0,14.624125089870226,5
19,1,13.126743874840109,5
19,2,10.686776907912106,5
19,3,10.950659896711793,5
19,4,7.126336569331175,5
19,5,6.081067027670219,5
19,6,6.304324331428365,5
19,7,5.447674656497007,5
19,8,4.601810162492061,5
19,9,2.6228316281292248,5
19,10,3.5961020246121183,5
19,11,3.930742031481575,5
19,12,2.6003462443219796,5
19,13,1.6502955335099847,5
19,14,2.4308688625174897,5
19,15,1.7343348609282838,5
19,16,3.0733029915845758,5
19,17,3.816159023440736,5
19,18,5.408122397572956,5
19,19,6.867598673584061,5
19,20,7.0816007171791036,5
19,21,9.430376275456078,5
19,22,10.287523376192423,5
19,23,10.537196312820985,5
19,24,11.713928087462088,5
19,25,12.822894857528297,5
19,26,13.310101121744644,5
20,0,6.675650673354811,2
20,1,6.203371070459394,2
20,2,6.672028711334299,2
20,3,6.221052976979274,2
20,4,7.451635651403854,2
20,5,7.764506132463167,2
20,6,6.15617969658318,2
20,7,6.564880301152119,2
20,8,6.976842691929013,2
20,9,6.312719616862321,2
20,10,6.422566209678844,2
20,11,6.127070701294596,2
20,12,6.331447118274244,2
20,13,6.562174837029448,2
20,14,7.026345808687261,2
20,15,6.173469627490406,2
20,16,7.1826057299308745,2
20,17,6.220184311158963,2
20,18,7.088155519129666,2
20,19,6.179953560991098,2
20,20,6.951338489856009,2
20,21,7.631256106860074,2
20,22,6.18359542798002,2
20,23,6.8411080314638,2
20,24,6.579698446132993,2
20,25,6.402620544708267,2
20,26,6.911130734522644,2
21,0,2.3250486124103467,4
21,1,3.0864679974410953,4
21,2,2.5344334697680995,4
21,3,3.704759494564354,4
21,4,2.3961641470542174,4
21,5,2.735714623004354,4
21,6,5.728498149247903,4
21,7,8.030098498156757,4
21,8,8.279718671335377,4
21,9,9.728872971051942,4
21,10,11.998896234151903,4
21,11,14.671414779457981,4
21,12,28.663749852026964,4
21,13,9.619623635449706,4
21,14,7.3661882634677545,4
21,15,7.326205042567353,4
21,16,5.8120393872392935,4
21,17,6.214489420074922,4
21,18,4.673378121327669,4
21,19,4.726934421233166,4
21,20,3.203910275515826,4
21,21,2.9315530574420228,4
21,22,2.4870782908775126,4
21,23,2.8669883262077747,4
21,24,1.4660280665562428,4
21,25,1.2330140332781214,4
21,26,1.0,4
22,0,26.26925933422995,3
22,1,24.66089695895915,3
22,2,17.047648231615817,3
22,3,15.31276028553847,3
22,4,11.198231588665486,3
22,5,10.864782576684116,3
22,6,10.156658357688237,3
22,7,9.695117784641534,3
22,8,8.789196354325183,3
22,9,7.233922947035228,3
22,10,5.675479752181526,3
22,11,6.562590706726405,3
22,12,5.068657262371831,3
22,13,4.854238094069219,3
22,14,4.668825002235854,3
22,15,4.299615310161604,3
22,16,3.8661055629140764,3
22,17,3.7160232426310023,3
22,18,3.6216070983399513,3
22,19,3.5858216239768237,3
22,20,2.175471572882237,3
22,21,1.9158859012972167,3
22,22,2.3128503628075157,3
22,23,1.9846377721056365,3
22,24,1.6564251814037578,3
22,25,1.328212590701879,3
22,26,1.0,3
23,0,9.150638894269417,5
23,1,7.816811830222972,5
23,2,5.325148969359026,5
23,3,4.86399280778177,5
23,4,4.097932503917638,5
23,5,3.9110776731096437,5
23,6,4.872863750269282,5
23,7,2.428555287266665,5
23,8,2.372880537122515,5
23,9,2.1170365410773817,5
23,10,1.497741313983583,5
23,11,1.6211289179424946,5
23,12,1.1277854855196963,5
23,13,2.5885667026410317,5
23,14,2.590820307585256,5
23,15,2.916056519355813,5
23,16,3.1831147826717414,5
23,17,8.074540473590275,5
23,18,9.966992386217864,5
23,19,12.150576704539446,5
23,20,14.261805425155137,5
23,21,22.323148425651958,5
23,22,23.75151250138531,5
23,23,18.063634376038983,5
23,24,12.375756250692655,5
23,25,6.6878781253463275,5
23,26,1.0,5
24,0,11.91065304861071,3
24,1,10.620364853837746,3
24,2,9.027494654369395,3
24,3,7.581365547477615,3
24,4,6.277758757968766,3
24,5,6.073027745585174,3
24,6,6.011016594079571,3
24,7,6.049566584014232,3
24,8,5.857562311097826,3
24,9,6.156163260941538,3
24,10,4.768608510228784,3
24,11,4.499765545267432,3
24,12,5.015620119508019,3
24,13,4.012271947819925,3
24,14,3.393243552714371,3
24,15,3.5186176383256877,3
24,16,3.267910521420633,3
24,17,3.1049618651899618,3
24,18,3.2993515135227423,3
24,19,3.163850289192088,3
24,20,3.2489308948922613,3
24,21,2.9661135984536493,3
24,22,2.6223975866642135,3
24,23,1.872592476900992,3
24,24,2.279352566268161,3
24,25,1.6908269231558686,3
24,26,2.111140036922937,3
25,0,16.775901917306022,5
25,1,16.623132512674516,5
25,2,12.086164581080217,5
25,3,11.395133489824426,5
25,4,10.495039521046907,5
25,5,9.892641359551877,5
25,6,7.689484450033409,5
25,7,5.929255798866689,5
25,8,4.754539226913087,5
25,9,5.228967506604635,5
25,10,6.230130449642907,5
25,11,4.322491200790609,5
25,12,3.6128080268620635,5
25,13,2.3021094236354807,5
25,14,1.405862107156028,5
25,15,1.7277368998517635,5
25,16,2.6578331376913087,5
25,17,2.2966477853611753,5
25,18,2.2375891514900763,5
25,19,2.982704270400478,5
25,20,3.480474510183663,5
25,21,5.230642809288886,5
25,22,5.421914534649187,5
25,23,7.18729733411795,5
25,24,7.16654486701707,5
25,25,7.7158540377997715,5
25,26,14.651519260153018,5
26,0,1.0,1
26,1,1.5744029871433363,1
26,2,2.1488059742866725,1
26,3,2.1807184844208627,1
26,4,3.1916899479690812,1
26,5,2.419711689127538,1
26,6,2.484828544061318,1
26,7,2.5556533123206275,1
26,8,2.5841581620188965,1
26,9,3.494829866585592,1
26,10,3.2455302441864853,1
26,11,3.745934562218134,1
26,12,3.7931388535281787,1
26,13,3.8374674441863963,1
26,14,7.067892951301131,1
26,15,7.68542795029725,1
26,16,8.71355693231584,1
26,17,8.646329490972292,1
26,18,8.389283052762266,1
26,19,9.330734973668767,1
26,20,9.514817432297447,1
26,21,11.770948714562685,1
26,22,12.19126180677098,1
26,23,15.4603535077516,1
26,24,10.640235671834398,1
26,25,5.820117835917199,1
26,26,1.0,1
27,0,1.4053733811844498,1
27,1,2.127091898757266,1
27,2,2.315233262411695,1
27,3,3.2416908239460813,1
27,4,2.2678345460747193,1
27,5,2.417501169431892,1
27,6,3.3592980376087906,1
27,7,3.886293025823519,1
27,8,3.484234791063416,1
27,9,3.5321192695913743,1
27,10,4.024468198637777,1
27,11,4.106793359381416,1
27,12,4.624888041566748,1
27,13,4.695208384018361,1
27,14,5.043421104666884,1
27,15,6.258624720117617,1
27,16,8.10954171391664,1
27,17,10.449484160702921,1
27,18,10.0278237212078,1
27,19,10.646838350839651,1
27,20,10.811204464671919,1
27,21,13.76759383317209,1
27,22,14.74932226344799,1
27,23,16.86772501116703,1
27,24,32.106954792322384,1
27,25,16.553477396161192,1
27,26,1.0,1
28,0,5.913882648138538,2
28,1,5.539850057404462,2
28,2,5.9546852478165775,2
28,3,5.862217511764768,2
28,4,6.556455927748748,2
28,5,6.291369941561035,2
28,6,6.882635254255512,2
28,7,6.807086321090264,2
28,8,5.832577070489673,2
28,9,5.645270713086113,2
28,10,5.68193286999018,2
28,11,9.857762451965193,2
28,12,5.811700497331635,2
28,13,6.6879535612282615,2
28,14,5.374636677330564,2
28,15,5.846493536067708,2
28,16,5.685004588824676,2
28,17,5.462295405529201,2
28,18,5.312843457547853,2
28,19,5.5772087969975885,2
28,20,6.8550333003109065,2
28,21,5.639609047312215,2
28,22,7.338935301534764,2
28,23,6.14789713636572,2
28,24,6.911468268562876,2
28,25,12.59841236997007,2
28,26,6.305308362261279,2
29,0,1.6436949587006358,4
29,1,3.3241012815317013,4
29,2,1.9187361168205954,4
29,3,2.781879899228833,4
29,4,2.8944243480154492,4
29,5,5.090123305155724,4
29,6,5.003083904916914,4
29,7,5.193716165088608,4
29,8,6.7038356467044045,4
29,9,8.999133466318414,4
29,10,10.22590507602464,4
29,11,10.056442155416883,4
29,12,25.38304671044104,4
29,13,30.673303251289937,4
29,14,9.489766620915164,4
29,15,9.171922417182074,4
29,16,9.523268235280275,4
29,17,8.451894246130166,4
29,18,8.131582045469242,4
29,19,6.014775130979281,4
29,20,5.670971921517692,4
29,21,3.9909653207248263,4
29,22,2.0432652948365932,4
29,23,2.332604538089761,4
29,24,1.8280196563031414,4
29,25,2.3060295264099056,4
29,26,2.1403769600283216,4
30,0,19.794767227685785,5
30,1,10.467222385355011,5
30,2,8.691052508212259,5
30,3,5.225269615539952,5
30,4,5.50304619922485,5
30,5,4.560135365710185,5
30,6,2.8325029440018294,5
30,7,4.320546233005848,5
30,8,2.1056237478049002,5
30,9,1.6500206451210895,5
30,10,2.9750329118984755,5
30,11,1.5655288228058393,5
30,12,1.299168409769345,5
30,13,2.004613715264436,5
30,14,2.503210319853907,5
30,15,3.1769858414641505,5
30,16,3.2700160619465697,5
30,17,3.645304764974504,5
30,18,3.8406171486012135,5
30,19,5.692892439200751,5
30,20,5.355648314088456,5
30,21,8.57862283899609,5
30,22,8.889522710254905,5
30,23,13.949705050970543,5
30,24,14.836027346120892,5
30,25,17.143213122257322,5
30,26,1.0,5
31,0,35.06232802523477,5
31,1,12.11764468395633,5
31,2,11.890999152852398,5
31,3,9.572580789472743,5
31,4,10.078959973444938,5
31,5,8.694118177930882,5
31,6,6.512253084155692,5
31,7,4.893964316736136,5
31,8,4.494902109399561,5
31,9,4.1161336960101575,5
31,10,4.0823596118968695,5
31,11,3.5032696832734835,5
31,12,2.38079438861965,5
31,13,2.2609705328314913,5
31,14,2.0265904557637424,5
31,15,1.6018860477515349,5
31,16,1.8961034082213444,5
31,17,3.984292799940701,5
31,18,2.8755858857862666,5
31,19,5.167915369972405,5
31,20,4.390687577825144,5
31,21,5.742358629584144,5
31,22,9.554639991276192,5
31,23,10.379166953805507,5
31,24,11.774228112783646,5
31,25,14.169390538528198,5
31,26,16.08528510960407,5
32,0,16.802191143322926,5
32,1,13.040014805076828,5
32,2,12.186674183400532,5
32,3,10.179768758523286,5
32,4,10.14224574367479,5
32,5,8.505137862742972,5
32,6,7.077537331552846,5
32,7,6.041182483704254,5
32,8,2.859269966784556,5
32,9,2.174302694211401,5
32,10,2.305881551135279,5
32,11,1.8764367632055037,5
32,12,2.246243140471062,5
32,13,1.633604273060151,5
32,14,1.9805364306511235,5
32,15,2.851624046080917,5
32,16,2.8865380876771543,5
32,17,3.3189025096421565,5
32,18,5.333201714293263,5
32,19,6.6469527297770234,5
32,20,6.53394227728835,5
32,21,8.89839564428165,5
32,22,10.36042507400062,5
32,23,14.162900820122829,5
32,24,14.645755387389189,5
32,25,7.822877693694594,5
32,26,1.0,5
33,0,4.6631657734478695,2
33,1,4.378109869717187,2
33,2,4.068775109206552,2
33,3,5.0879647750017165,2
33,4,6.725596460799172,2
33,5,4.110116677207052,2
33,6,4.192261119024091,2
33,7,4.335301215616674,2
33,8,4.703942645803245,2
33,9,4.467076975847044,2
33,10,4.897027917834308,2
33,11,4.489203113070645,2
33,12,8.033462260198167,2
33,13,5.326899810341227,2
33,14,8.204551601661265,2
33,15,4.292529087446107,2
33,16,5.227606318843238,2
33,17,4.30640983203261,2
33,18,4.559966678535119,2
33,19,4.157862953798469,2
33,20,4.317226796964622,2
33,21,4.156814602271352,2
33,22,4.5730229036718075,2
33,23,6.962356731234123,2
33,24,5.047959321919376,2
33,25,4.860820647707518,2
33,26,4.1888316033128765,2
34,0,1.0,4
34,1,1.368262958858419,4
34,2,1.736525917716838,4
34,3,2.104788876575257,4
34,4,2.473051835433676,4
34,5,2.841314794292095,4
34,6,2.1331190497072434,4
34,7,2.4173785204022837,4
34,8,2.5414304771505165,4
34,9,2.9771542509380726,4
34,10,3.405488771795399,4
34,11,4.1509611878678125,4
34,12,5.113996783715071,4
34,13,7.371897681746922,4
34,14,7.902252480848754,4
34,15,19.39755943370844,4
34,16,15.32554955132225,4
34,17,12.253920505032768,4
34,18,10.61292320848908,4
34,19,11.213553607405009,4
34,20,7.072703242141779,4
34,21,6.087956055925597,4
34,22,6.245497283037341,4
34,23,5.8119042763411155,4
34,24,2.9717689626630657,4
34,25,2.733007166335733,4
34,26,2.0445996672490083,4
35,0,15.554655562208524,3
35,1,16.042314126471638,3
35,2,12.77568270129552,3
35,3,12.720644525112943,3
35,4,10.403871446166402,3
35,5,9.439328964447077,3
35,6,7.7366864344452955,3
35,7,6.581172217528995,3
35,8,7.550896494905311,3
35,9,6.543778789313744,3
35,10,6.869801430637408,3
35,11,5.725877419304652,3
35,12,5.28842898702092,3
35,13,5.114317172786423,3
35,14,4.101376470861187,3
35,15,3.568364736802369,3
35,16,3.647823964896956,3
35,17,3.0278977560211104,3
35,18,1.9495335523525905,3
35,19,3.4505479809434925,3
35,20,2.2515298260107874,3
35,21,3.3204227562782602,3
35,22,2.475578566450098,3
35,23,1.4515857102410124,3
35,24,1.3010571401606748,3
35,25,1.1505285700803374,3
35,26,1.0,3
36,0,4.518447539245164,2
36,1,3.8228196551213767,2
36,2,4.053625161173584,2
36,3,3.652434763312769,2
36,4,3.5768631003641325,2
36,5,4.673252127030029,2
36,6,4.648475791984794,2
36,7,4.561195036817619,2
36,8,5.389645535959008,2
36,9,3.8396917866936873,2
36,10,4.0212420851416475,2
36,11,3.797699076027303,2
36,12,4.387949710532481,2
36,13,4.414983539111665,2
